Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
926937747,999875000.0,Ciputat,2024-10-13T01:36:35+0000,2,1,76,45
921076924,4500000000.0,Serpong,2024-10-13T01:36:35+0000,5,5,168,283
921077582,1900000000.0,Serpong,2024-10-13T01:36:28+0000,3,2,135,90
925071503,1190000000.0,Serpong,2024-10-13T01:36:18+0000,3,2,72,172
926937571,225000000.0,Ciputat,2024-10-13T01:27:56+0000,2,1,40,30
926937561,1495000001.0,Ciputat,2024-10-13T01:27:28+0000,3,4,77,105
884000790,2550000000.0,Serpong,2024-08-30T00:50:38+0000,5,3,105,180
924279837,825000000.0,Pondok Aren,2024-10-09T17:23:01+0000,4,4,113,113
923274932,6900000000.0,Pondok Aren,2024-09-18T08:24:15+0000,6,4,204,255
925825262,295000000.0,Ciputat,2024-09-16T00:48:13+0000,2,1,70,45
926937389,595000000.0,Ciputat,2024-10-13T01:18:03+0000,2,1,72,44
926937020,2100000000.0,Ciputat,2024-10-13T01:00:49+0000,4,4,135,230
926935993,2345000000.0,Serpong,2024-10-12T23:56:50+0000,4,4,84,105
926935908,1500000000.0,Serpong,2024-10-12T23:51:08+0000,3,2,72,92
924956978,2800000000.0,Ciputat,2024-10-12T23:30:13+0000,4,3,165,150
926935186,3249000000.0,Ciputat Timur,2024-10-12T22:45:40+0000,3,3,138,180
922937377,3000000000.0,Pondok Aren,2024-10-12T20:58:22+0000,3,3,105,145
919150458,3150000000.0,Pondok Aren,2024-10-12T20:58:11+0000,3,1,180,100
926934333,200000000.0,Pondok Aren,2024-10-12T19:49:23+0000,2,1,30,30
926934326,200000000.0,Serpong,2024-10-12T19:48:36+0000,2,1,30,30
926934322,200000000.0,Serpong,2024-10-12T19:47:44+0000,2,1,30,30
920100126,1395000000.0,Ciputat Timur,2024-08-23T01:12:51+0000,5,2,155,180
926914745,957000000.0,Tangerang Selatan Kota,2024-10-12T07:31:49+0000,3,2,75,60
924561038,1600000000.0,Ciputat Timur,2024-08-16T03:08:21+0000,3,2,60,78
926020094,1593000000.0,Serpong,2024-09-20T09:58:03+0000,3,3,72,109
926934314,200000000.0,Ciputat Timur,2024-10-12T19:46:08+0000,2,1,30,30
926934307,200000000.0,Ciputat,2024-10-12T19:45:19+0000,2,1,30,30
926932424,700000.0,Pondok Aren,2024-10-12T16:42:32+0000,1,1,35,35
926931042,190000000.0,Ciputat,2024-10-12T15:42:01+0000,2,1,30,27
926930723,1500000000.0,Ciputat,2024-10-12T15:27:50+0000,2,2,60,60
926930411,4500000000.0,Pondok Aren,2024-10-12T15:15:03+0000,4,3,209,174
926930331,4800000000.0,Pondok Aren,2024-10-12T15:10:47+0000,4,3,224,174
920851984,994156000.0,Ciputat,2024-10-12T14:55:46+0000,3,2,60,80
920852502,984371000.0,Ciputat,2024-10-12T14:55:15+0000,3,2,72,67
920852931,2463232340.0,Serpong,2024-10-12T14:54:53+0000,3,2,160,123
921176887,1287761000.0,Serpong,2024-10-12T14:54:07+0000,3,2,80,77
926995444,1300000000.0,Ciputat,2024-10-14T08:01:19+0000,2,1,228,38
926156473,560000000.0,Serpong,2024-09-24T01:05:40+0000,2,1,72,50
925983932,25000000.0,Ciputat,2024-09-19T12:52:16+0000,2,1,72,60
926893720,375000000.0,Pondok Aren,2024-10-11T23:12:41+0000,2,1,45,43
922625724,965831000.0,Ciputat,2024-10-12T14:48:05+0000,3,3,60,80
926929822,625000000.0,Serpong,2024-10-12T14:46:33+0000,2,1,70,55
917273554,934622000.0,Serpong,2024-10-12T14:41:14+0000,3,3,60,80
917613535,925455000.0,Serpong,2024-10-12T14:40:26+0000,3,3,72,67
926929524,1490000000.0,Serpong,2024-10-12T14:35:09+0000,4,2,77,105
926929039,225000000.0,Pondok Aren,2024-10-12T14:16:50+0000,2,1,40,30
926928916,225000000.0,Ciputat Timur,2024-10-12T14:12:02+0000,2,1,40,30
926928857,225000000.0,Ciputat,2024-10-12T14:10:00+0000,2,1,40,30
926927669,920000000.0,Serpong,2024-10-12T13:26:28+0000,3,3,76,75
926927397,900000000.0,Pondok Aren,2024-10-12T13:16:42+0000,3,2,72,88
926926631,3600000000.0,Ciputat Timur,2024-10-12T12:53:17+0000,4,4,140,200
925818084,1350000000.0,Ciputat,2024-09-15T15:04:38+0000,3,2,72,90
926522517,735000000.0,Serpong,2024-10-03T00:36:49+0000,2,1,90,60
923614397,2800000.0,Ciputat,2024-09-10T09:19:20+0000,5,4,4445,350
924687485,3500000000.0,Ciputat Timur,2024-08-19T08:27:27+0000,3,2,240,200
926926179,800000000.0,Pondok Aren,2024-10-12T12:39:04+0000,2,1,85,70
926925740,5150000000.0,Ciputat Timur,2024-10-12T12:25:24+0000,6,5,555,150
926924229,455000000.0,Serpong,2024-10-12T11:36:18+0000,2,1,64,40
926924015,900000000.0,Pondok Aren,2024-10-12T11:30:02+0000,4,2,62,45
926923772,200000000.0,Ciputat Timur,2024-10-12T11:22:22+0000,2,1,30,25
926923715,200000000.0,Ciputat,2024-10-12T11:20:39+0000,2,1,30,25
926923199,685000000.0,Ciputat,2024-10-12T11:02:38+0000,2,1,80,60
926923076,3400000000.0,Ciputat Timur,2024-10-12T10:58:52+0000,4,3,156,165
926922693,1495000000.0,Ciputat,2024-10-12T10:46:52+0000,4,2,77,105
926922068,3975000000.0,Pondok Aren,2024-10-12T10:28:32+0000,4,4,153,163
926921979,2650000000.0,Pondok Aren,2024-10-12T10:25:36+0000,3,3,120,160
926921700,1594000000.0,Serpong,2024-10-12T10:18:04+0000,3,3,73,109
926921621,3975000000.0,Pondok Aren,2024-10-12T10:15:39+0000,4,4,153,163
926921521,1259000000.0,Serpong,2024-10-12T10:12:40+0000,3,2,96,78
926921495,2650000000.0,Pondok Aren,2024-10-12T10:11:44+0000,3,3,120,160
926921395,2600000000.0,Pondok Aren,2024-10-12T10:09:13+0000,2,1,150,70
926921282,9400000000.0,Pondok Aren,2024-10-12T10:05:53+0000,3,2,254,205
926921155,3990000000.0,Serpong,2024-10-12T10:02:24+0000,4,4,180,240
926920990,775000000.0,Serpong,2024-10-12T09:57:37+0000,3,3,72,64
926920959,3900000000.0,Pondok Aren,2024-10-12T09:56:51+0000,3,2,180,240
926920867,2300000000.0,Pondok Aren,2024-10-12T09:54:17+0000,3,2,94,160
926920769,2800000000.0,Ciputat,2024-10-12T09:51:39+0000,4,4,395,150
926920662,2200000000.0,Ciputat,2024-10-12T09:48:35+0000,4,3,90,101
926920556,5500000000.0,Pondok Aren,2024-10-12T09:45:49+0000,3,2,153,163
926920461,500000000.0,Ciputat,2024-10-12T09:43:36+0000,2,2,100,70
926920341,4900000000.0,Ciputat Timur,2024-10-12T09:40:24+0000,6,4,270,200
926919251,150000000.0,Ciputat,2024-10-12T09:12:19+0000,1,1,30,30
922587383,1100000000.0,Serpong,2024-10-12T09:00:44+0000,3,2,70,84
926917978,500377289.0,Serpong,2024-10-12T08:43:44+0000,2,1,78,45
926917669,500234899.0,Ciputat,2024-10-12T08:35:43+0000,2,1,78,44
926917560,1200000000.0,Ciputat,2024-10-12T08:33:18+0000,4,3,316,200
926914858,445000000.0,Serpong,2024-10-12T07:33:50+0000,2,1,68,36
926914821,1200000000.0,Ciputat Timur,2024-10-12T07:33:05+0000,4,2,164,150
926727329,2150000000.0,Pondok Aren,2024-10-12T07:28:14+0000,3,1,98,100
907144998,43000000.0,Pondok Aren,2024-10-12T07:26:44+0000,3,2,90,65
924858239,2100000000.0,Serpong,2024-10-12T07:10:36+0000,4,4,120,100
926913627,1250000000.0,Serpong,2024-10-12T07:10:15+0000,2,1,72,70
924833878,1520000000.0,Serpong,2024-10-12T07:05:50+0000,3,2,70,84
924846016,3200000000.0,Serpong,2024-10-12T07:04:10+0000,4,4,162,125
924859121,1580000000.0,Serpong,2024-10-12T06:59:43+0000,6,3,135,173
924859450,1800000000.0,Serpong,2024-10-12T06:59:31+0000,4,4,90,118
926912988,1900000000.0,Serpong,2024-10-12T06:57:16+0000,4,3,162,140
926912828,1475000000.0,Serpong,2024-10-12T06:54:24+0000,2,2,98,70
926911628,1710000000.0,Ciputat,2024-10-12T06:31:56+0000,9,9,489,110
926911116,35000000000.0,Ciputat Timur,2024-10-12T06:23:06+0000,9,4,1800,1500
926910915,1150000000.0,Ciputat Timur,2024-10-12T06:19:42+0000,3,2,100,80
926910481,69053789.0,Serpong,2024-10-12T06:10:57+0000,2,1,72,45
925018495,1900000000.0,Serpong,2024-10-12T05:49:47+0000,3,3,105,107
926908576,1980000000.0,Serpong,2024-10-12T05:33:14+0000,3,2,90,110
926908504,2600000000.0,Serpong,2024-10-12T05:31:52+0000,5,4,200,200
926907569,200000000.0,Serpong,2024-10-12T05:13:21+0000,2,1,30,30
926907524,200000000.0,Ciputat,2024-10-12T05:12:20+0000,2,1,30,30
926906447,450000000.0,Serpong,2024-10-12T04:49:50+0000,2,1,75,45
925009578,1083000024.0,Ciputat,2024-10-12T03:59:31+0000,3,3,73,90
926902743,1980000000.0,Ciputat Timur,2024-10-12T03:37:55+0000,3,3,150,130
926901959,2300000000.0,Pondok Aren,2024-10-12T03:23:50+0000,3,3,72,91
926899502,200000000.0,Ciputat,2024-10-12T02:34:25+0000,2,1,30,25
926898850,1500000000.0,Serpong,2024-10-12T02:21:36+0000,3,2,85,72
926898231,190000000.0,Ciputat,2024-10-12T02:08:18+0000,2,1,30,27
926898125,1499000099.0,Serpong,2024-10-12T02:05:38+0000,3,2,77,105
926898081,2850000000.0,Serpong,2024-10-12T02:04:28+0000,4,4,200,168
926897383,2200000000.0,Serpong,2024-10-12T01:45:51+0000,3,2,112,90
926895246,4900000000.0,Serpong,2024-10-12T00:36:14+0000,5,6,232,350
926894965,1750000000.0,Serpong,2024-10-12T00:21:32+0000,4,3,140,170
925028087,7850000000.0,Ciputat Timur,2024-10-12T00:06:12+0000,4,4,395,300
926894504,400000000.0,Pondok Aren,2024-10-11T23:59:49+0000,3,1,100,100
926893895,4800000000.0,Pondok Aren,2024-10-11T23:22:57+0000,5,4,195,191
926893698,8500000000.0,Ciputat Timur,2024-10-11T23:11:12+0000,3,3,950,250
926893633,5800000000.0,Ciputat Timur,2024-10-11T23:05:56+0000,3,2,600,150
926893338,200000000.0,Ciputat,2024-10-11T22:43:30+0000,2,1,30,25
924444845,6900000001.0,Ciputat Timur,2024-10-11T22:10:08+0000,7,5,298,350
922302675,1850000000.0,Ciputat,2024-10-11T21:57:12+0000,4,3,83,120
915485872,950000000.0,Serpong,2024-10-11T16:36:36+0000,2,2,60,50
926888696,1684999000.0,Ciputat,2024-10-11T15:58:50+0000,4,4,72,120
926887462,1299000000.0,Serpong,2024-10-11T15:07:26+0000,3,2,66,70
926887320,1550000000.0,Pondok Aren,2024-10-11T15:00:54+0000,3,2,120,90
926886949,1499999999.0,Serpong,2024-10-11T14:46:36+0000,4,2,77,105
924920446,6900000000.0,Pondok Aren,2024-10-11T14:40:10+0000,4,3,418,250
924921573,3500000000.0,Pondok Aren,2024-10-11T14:39:00+0000,3,3,137,180
922425925,2250000000.0,Pondok Aren,2024-10-11T14:36:54+0000,4,2,118,200
926885653,1100000000.0,Serpong,2024-10-11T13:56:07+0000,3,2,91,55
926885130,1350000000.0,Ciputat,2024-10-11T13:36:46+0000,2,1,93,36
926885000,5000000000.0,Pondok Aren,2024-10-11T13:33:12+0000,3,5,269,375
926884921,1450000000.0,Pondok Aren,2024-10-11T13:30:46+0000,3,2,120,150
926884663,3475000000.0,Pondok Aren,2024-10-11T13:22:27+0000,3,2,119,220
926884595,2150000000.0,Pondok Aren,2024-10-11T13:20:03+0000,3,1,98,100
926884410,1250000000.0,Pondok Aren,2024-10-11T13:14:29+0000,2,1,93,45
926884251,5750000000.0,Pondok Aren,2024-10-11T13:11:47+0000,6,5,231,200
926884245,1900000000.0,Serpong,2024-10-11T13:11:30+0000,4,3,90,120
926884090,5000000.0,Ciputat Timur,2024-10-11T13:06:42+0000,4,2,95,77
926884049,685000000.0,Pondok Aren,2024-10-11T13:05:49+0000,2,1,80,45
926884043,2200000000.0,Serpong,2024-10-11T13:05:26+0000,3,2,112,90
924992983,1400000000.0,Ciputat Timur,2024-10-11T12:52:42+0000,2,1,116,85
926883207,692000000.0,Ciputat,2024-10-11T12:41:19+0000,2,1,61,40
926883078,685000000.0,Ciputat,2024-10-11T12:38:05+0000,2,1,80,60
926883043,400000000.0,Serpong,2024-10-11T12:37:01+0000,2,1,70,40
926882927,500000000.0,Ciputat Timur,2024-10-11T12:33:52+0000,4,2,72,77
926882853,650000000.0,Ciputat,2024-10-11T12:31:39+0000,2,2,74,41
926882602,5000000000.0,Ciputat,2024-10-11T12:25:10+0000,3,5,269,375
926882469,1450000000.0,Pondok Aren,2024-10-11T12:21:32+0000,3,2,120,150
926882125,1550000000.0,Serpong,2024-10-11T12:11:56+0000,3,3,60,88
926881906,200000000.0,Ciputat Timur,2024-10-11T12:06:21+0000,2,1,30,30
926881805,200000000.0,Ciputat,2024-10-11T12:04:12+0000,2,1,30,30
926881777,200000000.0,Serpong,2024-10-11T12:03:35+0000,2,1,30,25
926881742,200000000.0,Pondok Aren,2024-10-11T12:02:22+0000,2,1,30,25
926881702,200000000.0,Pondok Aren,2024-10-11T12:01:23+0000,2,1,30,25
926881640,200000000.0,Ciputat Timur,2024-10-11T11:59:50+0000,2,1,30,25
926881601,200000000.0,Ciputat,2024-10-11T11:58:53+0000,2,1,30,25
926881520,200000000.0,Ciputat Timur,2024-10-11T11:56:22+0000,2,1,30,25
926881444,200000000.0,Ciputat,2024-10-11T11:54:15+0000,2,1,30,25
926881119,995000000.0,Ciputat Timur,2024-10-11T11:45:11+0000,3,2,72,59
924965991,450000000.0,Pondok Aren,2024-10-11T11:42:57+0000,3,3,84,57
926880210,1200000000.0,Serpong,2024-10-11T11:23:04+0000,3,1,70,36
926880001,2900000000.0,Serpong,2024-10-11T11:16:28+0000,3,3,162,150
926879561,1700000000.0,Serpong,2024-10-11T11:01:18+0000,6,5,160,320
926879123,165000000.0,Serpong,2024-10-11T10:48:51+0000,2,1,24,21
926879098,165000000.0,Pondok Aren,2024-10-11T10:48:01+0000,2,1,24,21
926879040,165000000.0,Ciputat Timur,2024-10-11T10:46:25+0000,2,1,24,21
926879016,165000000.0,Ciputat,2024-10-11T10:45:31+0000,2,1,24,21
926878719,3250000000.0,Pondok Aren,2024-10-11T10:37:04+0000,5,5,391,186
926878069,2700000000.0,Serpong,2024-10-11T10:19:57+0000,4,3,135,160
926877962,1250000000.0,Serpong,2024-10-11T10:17:15+0000,3,2,90,120
926877886,1100000000.0,Serpong,2024-10-11T10:15:05+0000,3,2,77,94
926877657,6950000000.0,Serpong,2024-10-11T10:08:41+0000,4,4,256,350
926877593,5500000000.0,Serpong,2024-10-11T10:06:49+0000,5,5,200,300
926877505,1650000000.0,Serpong,2024-10-11T10:04:35+0000,2,2,98,88
926877434,2950000000.0,Serpong,2024-10-11T10:02:14+0000,5,3,144,180
926877364,4650000000.0,Pondok Aren,2024-10-11T10:00:31+0000,4,3,255,350
926877356,1725000000.0,Serpong,2024-10-11T10:00:12+0000,3,3,72,78
926876589,2400000000.0,Pondok Aren,2024-10-11T09:42:23+0000,3,3,84,96
926876570,800000000.0,Pondok Aren,2024-10-11T09:42:01+0000,2,1,40,70
924909094,1900000001.0,Ciputat Timur,2024-10-11T09:19:40+0000,4,3,100,190
926875595,2000000000.0,Ciputat Timur,2024-10-11T09:19:14+0000,4,3,144,100
926875246,2300000000.0,Ciputat Timur,2024-10-11T09:10:42+0000,5,4,190,290
926874580,980000000.0,Serpong,2024-10-11T08:53:38+0000,5,4,90,160
926874285,790000000.0,Serpong,2024-10-11T08:46:24+0000,2,1,84,56
926873924,1450000000.0,Pondok Aren,2024-10-11T08:38:31+0000,3,2,125,100
926873077,695000000.0,Ciputat Timur,2024-10-11T08:20:37+0000,2,1,60,50
926873012,695000000.0,Serpong,2024-10-11T08:19:15+0000,2,1,78,52
926872850,3750000000.0,Serpong,2024-10-11T08:15:31+0000,4,5,205,196
926872411,2300000000.0,Serpong,2024-10-11T08:06:18+0000,3,2,116,139
924810548,1800000000.0,Ciputat Timur,2024-10-11T07:58:49+0000,3,3,100,114
926870779,1300000000.0,Pondok Aren,2024-10-11T07:36:17+0000,3,3,72,72
907638939,875000000.0,Ciputat Timur,2024-10-11T07:36:12+0000,2,1,74,70
926869753,2950000000.0,Ciputat,2024-10-11T07:18:19+0000,3,2,160,250
926868344,4900060605.0,Ciputat Timur,2024-10-11T06:51:01+0000,5,7,144,204
926867439,600000000.0,Ciputat Timur,2024-10-11T06:35:38+0000,4,2,61,52
926867232,600000000.0,Ciputat,2024-10-11T06:31:50+0000,4,3,68,56
926864842,13000000000.0,Ciputat Timur,2024-10-11T05:43:31+0000,6,3,550,250
926864840,1300000000.0,Pondok Aren,2024-10-11T05:43:30+0000,3,2,130,130
926863951,2200000000.0,Ciputat Timur,2024-10-11T05:26:03+0000,4,2,170,242
913465388,3500000000.0,Pondok Aren,2024-10-11T05:25:50+0000,5,4,120,155
926863720,3200000000.0,Pondok Aren,2024-10-11T05:20:13+0000,4,3,180,320
914653716,1500000000.0,Pondok Aren,2024-10-11T04:58:21+0000,10,>10,144,190
924921562,1850000000.0,Ciputat,2024-10-11T04:55:20+0000,5,3,135,210
926862705,185000000.0,Pondok Aren,2024-10-11T04:53:45+0000,2,1,32,21
926862558,185000000.0,Ciputat Timur,2024-10-11T04:50:13+0000,2,1,32,21
926862475,185000000.0,Ciputat,2024-10-11T04:48:13+0000,2,1,32,21
924959686,850000000.0,Pondok Aren,2024-10-11T04:37:32+0000,3,2,79,34
924990511,700000000.0,Pondok Aren,2024-10-11T04:36:57+0000,3,2,84,96
924991837,3500000000.0,Pondok Aren,2024-10-11T04:36:47+0000,4,3,255,245
926861914,600000020.0,Serpong,2024-10-11T04:36:33+0000,3,2,70,40
926861632,600000019.0,Pondok Aren,2024-10-11T04:31:38+0000,3,2,72,50
926861614,900.0,Ciputat Timur,2024-10-11T04:31:11+0000,4,2,90,120
926861277,600000017.0,Ciputat Timur,2024-10-11T04:23:45+0000,3,2,72,48
920204004,2300000000.0,Pondok Aren,2024-10-11T03:59:55+0000,3,3,121,126
922227709,4500000000.0,Pondok Aren,2024-10-11T03:48:07+0000,5,3,180,250
922802397,3500000000.0,Pondok Aren,2024-10-11T03:47:27+0000,3,3,184,180
924774157,2200000000.0,Pondok Aren,2024-10-11T03:44:32+0000,4,2,126,180
924404824,2200000000.0,Pondok Aren,2024-10-11T03:43:43+0000,3,2,84,89
926859119,650000000.0,Pondok Aren,2024-10-11T03:39:29+0000,2,1,75,60
926856215,850000000.0,Ciputat,2024-10-11T02:36:36+0000,2,1,72,50
926856172,320000000.0,Pondok Aren,2024-10-11T02:35:23+0000,3,3,70,70
926855985,1950000000.0,Pondok Aren,2024-10-11T02:30:39+0000,3,3,240,270
926855860,1850000000.0,Pondok Aren,2024-10-11T02:27:53+0000,5,3,105,150
920867647,2950000000.0,Pondok Aren,2024-10-11T02:25:50+0000,3,2,250,200
920869093,5350000000.0,Pondok Aren,2024-10-11T02:25:43+0000,3,3,230,240
922892175,4200000000.0,Pondok Aren,2024-10-11T02:25:35+0000,4,5,180,326
923753638,890000000.0,Pinang (Penang),2024-09-12T14:48:16+0000,2,1,169,169
926711996,4500000000.0,Cinere,2024-10-07T12:47:38+0000,5,3,385,250
926273675,60000000.0,Karang Tengah,2024-09-26T13:45:24+0000,3,2,240,70
924532268,1000000000.0,Pamulang,2024-10-12T08:58:41+0000,3,3,160,165
888735831,499000000.0,Cinere,2024-08-11T09:27:26+0000,2,1,31,38
904775686,3249000000.0,Kebayoran Baru,2024-09-21T06:30:03+0000,>10,6,464,375
921731768,1000000000.0,Ciledug,2024-09-23T04:11:00+0000,2,2,60,96
919410079,4400000000.0,Karang Tengah,2024-08-07T17:47:15+0000,4,2,300,225
925643421,750000000.0,Pinang (Penang),2024-09-11T09:20:07+0000,1,1,70,70
917911088,3300000000.0,Cilandak,2024-09-21T22:31:31+0000,4,2,178,180
922323162,997000000.0,Cinere,2024-09-08T08:41:09+0000,3,2,72,105
922860133,1585000000.0,Serpong Utara,2024-10-11T02:16:19+0000,4,2,124,130
917275258,1499000000.0,Ciledug,2024-09-04T07:18:13+0000,3,2,62,80
924716560,1200000000.0,Cisauk,2024-08-20T04:13:17+0000,2,1,105,54
920646460,2000000000.0,Karang Tengah,2024-10-11T04:01:15+0000,2,1,120,45
925203282,160000000.0,Pagedangan,2024-08-31T17:05:43+0000,2,1,72,72
926637412,8900000000.0,Pesanggrahan,2024-10-05T13:29:56+0000,4,4,404,500
913263568,450000000.0,Bumi Serpong Damai,2024-09-21T05:55:24+0000,2,1,21,54
925818589,525000000.0,Cilandak,2024-09-15T15:24:52+0000,2,2,32,45
925599533,150000000.0,Pagedangan,2024-09-13T03:58:28+0000,3,2,150,90
926548806,420000000.0,Pamulang,2024-10-03T10:15:39+0000,3,1,57,50
925359721,5500000000.0,Cinere,2024-09-04T10:46:45+0000,6,4,490,490
878251339,21500000000.0,Cilandak,2024-09-21T06:27:52+0000,1,3,1000,800
923861527,1400000000.0,Setu,2024-10-09T14:41:05+0000,3,2,72,80
926475945,5500000000.0,Bumi Serpong Damai,2024-10-01T17:00:56+0000,4,4,240,307
926148934,850000000.0,Pamulang,2024-09-23T15:11:39+0000,3,3,72,96
926322790,775000000.0,Pamulang,2024-09-28T00:08:27+0000,2,1,72,50
918850484,975000000.0,Larangan,2024-08-03T10:03:39+0000,2,1,81,70
926294348,39000000000.0,Kebayoran Lama,2024-09-27T05:37:04+0000,7,5,1600,700
917344476,690000000.0,Serpong Utara,2024-08-15T02:06:18+0000,2,1,78,41
922732440,2650000000.0,Kebayoran Lama,2024-07-05T01:45:27+0000,3,1,105,100
926136471,4500000000.0,Cinere,2024-09-23T09:16:45+0000,5,4,150,177
926118239,470000000.0,Ciledug,2024-09-23T03:13:17+0000,2,1,50,33
926605965,934000000.0,Ciledug,2024-10-04T23:09:20+0000,3,3,84,69
926141636,5700000000.0,Pamulang,2024-09-23T11:20:49+0000,7,5,198,110
922880832,647500000.0,Pamulang,2024-08-23T23:09:01+0000,2,1,62,45
926493188,2700000000.0,Bumi Serpong Damai,2024-10-02T05:42:48+0000,4,3,144,125
925592838,860000000.0,Setu,2024-09-10T06:20:43+0000,2,2,84,58
926186780,1400000000.0,Pamulang,2024-09-24T11:44:02+0000,3,2,112,109
926517703,750000000.0,Pamulang,2024-10-02T16:35:18+0000,2,1,36,66
926367331,11000000000.0,Cilandak,2024-09-29T03:39:46+0000,6,5,358,400
926697299,1800000000.0,Pinang (Penang),2024-10-07T06:52:05+0000,4,2,160,160
926276926,1750000000.0,Ciledug,2024-09-26T15:45:08+0000,4,2,220,125
926622729,900000000.0,Setu,2024-10-05T06:42:56+0000,7,3,105,105
924174739,1040000000.0,Pinang (Penang),2024-08-07T02:14:26+0000,3,2,48,75
899735386,930000000.0,Bumi Serpong Damai,2024-09-21T05:52:26+0000,2,2,50,59
925655866,3200000000.0,Pamulang,2024-09-11T14:54:16+0000,4,3,180,275
925270851,1300000000.0,Pamulang,2024-09-02T10:52:24+0000,3,1,117,96
926704324,9200000000.0,Pagedangan,2024-10-07T09:21:48+0000,3,3,220,285
925496412,2750000000.0,Bumi Serpong Damai,2024-09-07T16:43:47+0000,3,3,180,280
925143419,949000000.0,Setu,2024-08-30T07:13:45+0000,4,2,84,98
926543193,1650000000.0,Bumi Serpong Damai,2024-10-03T08:13:38+0000,3,3,60,88
923901337,700000000.0,Pamulang,2024-09-18T22:46:37+0000,3,2,60,90
922529565,2500000000.0,Pinang (Penang),2024-08-15T00:38:49+0000,4,2,250,270
926723408,3200000000.0,Pesanggrahan,2024-10-08T01:10:05+0000,4,3,216,200
910890208,820000000.0,Pamulang,2023-10-26T23:55:26+0000,2,1,112,70
926912551,2250000000.0,Cinere,2024-10-12T06:49:08+0000,4,2,318,250
864893177,3500000000.0,Cilandak,2024-09-21T05:14:37+0000,4,3,317,280
925689101,550000000.0,Larangan,2024-09-12T10:19:10+0000,3,2,41,82
926705569,980000000.0,Pamulang,2024-10-07T09:48:39+0000,4,1,100,150
924349012,325000000.0,Pesanggrahan,2024-08-12T01:44:21+0000,2,2,30,60
923211649,250000000.0,Karang Tengah,2024-09-25T22:58:54+0000,2,1,35,35
927023941,2000000000.0,Karang Tengah,2024-10-15T03:54:01+0000,4,3,223,100
904845630,444000000.0,Tangerang,2024-10-15T03:49:19+0000,2,1,60,31
927023727,800000000.0,Cipondoh,2024-10-15T03:49:09+0000,3,1,90,70
898323399,450000000.0,Tangerang,2024-10-15T03:49:05+0000,2,1,60,31
927023637,2000000000.0,Cipondoh,2024-10-15T03:47:12+0000,4,3,120,120
927023529,520939000.0,Karawaci,2024-10-15T03:44:52+0000,2,1,78,45
920655196,947000000.0,Cipondoh,2024-10-15T03:41:49+0000,4,2,450,284
926130668,30000000000.0,Karawaci,2024-10-15T03:35:51+0000,6,6,985,800
927023073,2000000000.0,Cipondoh,2024-10-15T03:35:25+0000,4,3,120,120
925148249,1100000000.0,Cipondoh,2024-10-15T03:28:40+0000,2,1,48,75
927022424,1000000000.0,Cipondoh,2024-10-15T03:21:46+0000,2,1,72,72
927022276,50000000.0,Karawaci,2024-10-15T03:18:18+0000,4,2,78,96
926036490,70000000.0,Karawaci,2024-09-20T22:48:32+0000,3,2,65,48
925898746,400000000.0,Tangerang,2024-09-17T14:45:14+0000,4,1,132,80
926139535,700000000.0,Cipondoh,2024-09-23T10:22:49+0000,2,1,60,31
926697299,1800000000.0,Pinang (Penang),2024-10-07T06:52:05+0000,4,2,160,160
927016825,2000000000.0,Pinang (Penang),2024-10-15T00:12:05+0000,3,2,81,102
927016684,2000000000.0,Pinang (Penang),2024-10-15T00:00:09+0000,3,2,81,102
911907497,16000000000.0,Pinang (Penang),2024-10-14T17:40:34+0000,5,4,312,398
913796453,16000000000.0,Pinang (Penang),2024-10-14T17:37:57+0000,6,5,568,600
913795878,2700000000.0,Karawaci,2024-10-14T17:37:39+0000,3,3,96,161
925089421,3700000000.0,Karang Tengah,2024-10-14T15:47:10+0000,4,3,88,158
922621427,900000000.0,Tangerang,2024-10-14T14:49:41+0000,2,2,76,72
927005975,95000000.0,Tangerang,2024-10-14T12:04:31+0000,3,1,100,98
927005020,300000000.0,Cipondoh,2024-10-14T11:39:57+0000,2,1,45,45
927004643,500399000.0,Karawaci,2024-10-14T11:30:03+0000,2,1,60,33
927001226,600000000.0,Cipondoh,2024-10-14T09:59:42+0000,2,1,60,45
927000854,600000000.0,Karawaci,2024-10-14T09:51:37+0000,4,2,72,77
924174739,1040000000.0,Pinang (Penang),2024-08-07T02:14:26+0000,3,2,48,75
759849357,529000000.0,Karawaci,2024-06-09T06:42:43+0000,3,1,99,90
923666447,35000000.0,Tangerang,2024-10-02T20:29:42+0000,3,2,102,120
922529565,2500000000.0,Pinang (Penang),2024-08-15T00:38:49+0000,4,2,250,270
927000791,600000000.0,Karawaci,2024-10-14T09:50:09+0000,3,2,72,77
927000789,600000000.0,Karawaci,2024-10-14T09:50:07+0000,3,2,72,40
927000769,600000000.0,Karawaci,2024-10-14T09:49:41+0000,3,2,60,33
927000765,600000000.0,Karawaci,2024-10-14T09:49:38+0000,3,2,72,77
920566167,1149000000.0,Karang Tengah,2024-10-14T09:20:43+0000,3,2,110,80
926996825,600000000.0,Cipondoh,2024-10-14T08:29:04+0000,3,1,56,50
926994775,1200000000.0,Batuceper,2024-10-14T07:50:07+0000,2,2,90,130
926993852,635000000.0,Batuceper,2024-10-14T07:32:26+0000,3,2,60,60
926993164,1350000000.0,Tangerang,2024-10-14T07:19:36+0000,4,3,77,55
